satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary,employeeID
0.57,0.62,5,141,3,0,0,0,accounting,medium,127534
0.23,0.46,4,274,5,1,0,0,hr,medium,127535
0.82,0.97,3,160,2,0,0,0,hr,medium,127536
0.98,0.8,3,166,2,0,0,0,hr,medium,127537
0.52,0.7,4,219,3,0,0,0,hr,medium,127538
0.96,0.61,4,158,6,0,0,0,technical,medium,127539
0.69,0.64,4,190,4,0,0,0,technical,medium,127540
0.92,0.77,5,191,2,0,0,0,technical,medium,127541
0.91,0.43,4,117,5,1,0,0,technical,medium,127542
0.85,0.96,4,240,6,0,0,0,technical,medium,127543
0.91,0.77,4,239,2,0,0,0,technical,medium,127544
0.79,0.55,4,145,3,0,0,0,technical,medium,127545
0.74,0.95,3,157,4,0,0,0,technical,medium,127546
0.73,0.72,3,166,3,0,0,0,technical,medium,127547
0.55,0.98,4,137,2,0,0,0,technical,medium,127548
0.79,0.97,5,208,4,1,0,0,technical,medium,127549
0.53,0.51,4,174,2,0,0,0,support,medium,127550
0.7,0.6,3,267,3,0,0,0,support,medium,127551
0.74,0.56,3,125,6,0,0,0,support,medium,127552
0.95,0.76,4,220,3,0,0,0,support,medium,127553
0.49,0.57,4,141,3,0,0,0,support,medium,127554
0.79,0.9,5,146,3,1,0,0,support,high,127555
0.99,0.86,3,166,2,0,0,0,support,low,127556
0.56,0.79,4,197,2,0,0,0,support,medium,127557
0.7,0.79,4,240,2,0,0,0,support,medium,127558
0.93,0.65,4,258,3,0,0,0,support,medium,127559
0.46,0.66,6,229,3,0,0,0,support,medium,127560
0.24,0.61,5,252,4,0,0,0,technical,medium,127561
0.32,0.41,3,138,3,1,0,0,technical,medium,127562
0.5,0.78,4,208,3,1,0,0,technical,medium,127563
0.58,0.72,3,113,3,1,0,0,management,medium,127564
0.83,0.81,4,209,4,0,0,0,IT,medium,127565
0.57,0.42,2,248,4,0,0,0,IT,medium,127566
0.51,0.83,5,161,3,0,0,0,IT,low,127567
0.65,0.96,2,246,2,1,0,0,IT,low,127568
0.52,0.41,3,283,3,0,0,0,IT,low,127569
0.77,0.7,3,145,2,0,0,0,product_mng,low,127570
0.42,0.77,3,270,3,0,0,0,product_mng,low,127571
0.68,0.79,4,273,4,0,0,0,product_mng,low,127572
0.83,0.92,4,187,6,1,0,0,product_mng,low,127573
0.66,0.63,3,166,3,0,0,0,IT,high,127574
0.75,0.57,3,158,2,1,0,0,RandD,low,127575
0.65,0.48,4,229,3,0,0,0,RandD,high,127576
0.49,0.6,3,191,3,1,0,0,RandD,high,127577
0.77,0.96,3,232,2,1,0,0,RandD,low,127578
0.65,0.97,3,198,3,0,0,0,RandD,low,127579
0.65,0.49,5,238,4,0,0,0,marketing,high,127580
0.44,0.58,2,157,2,0,0,0,sales,low,127581
0.61,0.72,4,134,2,0,0,0,accounting,medium,127582
0.98,0.89,3,150,3,0,0,0,support,high,127583
0.68,0.88,5,256,2,0,0,0,technical,medium,127584
0.58,0.5,3,208,3,0,0,0,management,medium,127585
0.81,0.92,3,136,3,0,0,0,marketing,medium,127586
0.76,0.5,4,136,3,0,0,0,marketing,medium,127587
0.14,0.93,4,180,4,0,0,0,marketing,high,127588
0.49,0.91,3,227,3,0,0,0,sales,medium,127589
0.97,0.78,5,156,3,0,0,0,sales,medium,127590
0.91,0.6,4,133,4,1,0,0,sales,medium,127591
0.15,0.98,2,96,2,0,0,0,sales,high,127592
0.82,0.63,3,171,3,0,0,0,sales,medium,127593
0.67,0.87,3,177,4,0,0,0,sales,high,127594
0.5,0.96,4,274,3,0,0,0,sales,low,127595
0.57,0.39,2,145,3,0,0,0,sales,medium,127596
0.99,0.94,5,221,2,0,0,0,sales,medium,127597
0.97,0.94,3,202,2,0,0,0,sales,medium,127598
0.93,0.58,5,238,2,0,0,0,sales,medium,127599
0.62,0.6,4,170,2,0,0,0,sales,low,127600
0.62,0.51,4,208,2,1,0,0,sales,low,127601
0.96,0.61,4,199,3,0,0,0,sales,low,127602
0.98,0.96,4,253,3,0,0,0,sales,low,127603
0.52,0.57,4,239,3,0,0,0,sales,low,127604
0.56,0.77,5,279,4,0,0,0,sales,low,127605
0.14,0.41,6,114,3,0,0,0,sales,low,127606
0.29,0.38,6,105,5,0,0,0,sales,low,127607
0.76,0.81,4,193,3,1,0,0,accounting,low,127608
0.39,0.58,3,152,3,1,0,0,accounting,low,127609
0.96,0.72,4,228,2,0,0,0,accounting,high,127610
0.84,0.93,3,242,4,0,0,0,hr,low,127611
0.81,0.62,4,197,3,0,0,0,hr,low,127612
0.51,0.51,5,222,4,0,0,0,hr,low,127613
0.87,0.75,3,222,3,0,0,0,hr,low,127614
0.94,0.77,5,233,4,0,0,0,technical,high,127615
0.69,0.97,4,264,3,0,0,0,technical,low,127616
0.44,0.53,3,132,3,1,0,0,technical,low,127617
0.85,0.55,5,182,3,0,0,0,technical,low,127618
0.18,0.86,6,264,3,0,0,0,technical,high,127619
0.91,0.74,6,253,2,0,0,0,technical,low,127620
0.81,0.83,3,193,3,0,0,0,technical,medium,127621
0.82,0.59,5,143,2,1,0,0,technical,high,127622
0.48,0.79,3,180,2,0,0,0,technical,medium,127623
0.92,0.84,3,220,3,1,0,0,technical,high,127624
0.94,0.88,5,150,4,0,0,0,technical,medium,127625
1,0.56,3,182,3,0,0,0,support,medium,127626
0.96,0.91,3,257,3,0,0,0,support,medium,127627
0.24,0.74,3,269,4,1,0,0,support,medium,127628
0.62,0.89,5,243,3,0,0,0,support,medium,127629
0.55,0.76,4,257,3,0,0,0,support,medium,127630
0.82,0.52,5,233,2,0,0,0,support,medium,127631
0.62,0.56,4,267,4,0,0,0,support,medium,127632
0.61,0.69,4,160,2,1,0,0,support,high,127633
0.72,0.52,3,143,4,1,0,0,support,low,127634
0.45,0.76,4,143,2,1,0,0,support,medium,127635
0.51,0.93,3,162,4,0,0,0,support,medium,127636
0.42,0.53,3,181,5,0,0,0,technical,medium,127637
0.69,0.64,3,286,3,0,0,0,technical,medium,127638
0.61,0.66,2,111,3,0,0,0,technical,medium,127639
0.5,0.98,5,177,4,0,0,0,management,medium,127640
0.25,0.68,4,279,5,1,0,0,IT,medium,127641
0.88,0.89,4,135,3,0,0,0,IT,medium,127642
0.81,0.66,3,160,2,0,0,0,IT,medium,127643
0.75,0.77,3,178,4,0,0,0,IT,high,127644
0.77,0.8,3,147,3,0,0,0,IT,low,127645
0.55,0.72,3,204,2,0,0,0,product_mng,low,127646
0.7,0.73,5,151,2,0,0,0,product_mng,low,127647
0.96,0.78,3,209,2,0,0,0,product_mng,high,127648
0.18,0.73,6,225,4,0,0,0,product_mng,low,127649
0.22,0.62,6,142,3,0,0,0,IT,low,127650
0.95,0.49,3,158,2,0,0,0,RandD,low,127651
0.37,0.71,2,139,4,0,0,0,RandD,high,127652
0.84,0.45,3,263,2,0,0,0,RandD,low,127653
0.8,0.68,3,160,3,0,0,0,RandD,low,127654
0.57,0.55,2,173,2,0,0,0,RandD,low,127655
0.98,0.63,3,169,2,0,0,0,marketing,low,127656
0.95,0.62,3,161,3,0,0,0,sales,low,127657
0.8,0.65,4,172,3,1,0,0,accounting,low,127658
0.52,0.7,3,257,3,0,0,0,support,low,127659
0.31,0.62,2,139,3,0,0,0,technical,medium,127660
0.71,0.59,5,245,2,0,0,0,management,medium,127661
0.71,0.85,3,260,3,0,0,0,marketing,medium,127662
0.5,0.96,5,229,4,0,0,0,marketing,medium,127663
0.95,0.9,2,129,5,0,0,0,marketing,medium,127664
0.95,0.77,3,184,4,0,0,0,sales,medium,127665
0.65,0.85,4,204,3,0,0,0,sales,medium,127666
0.94,0.72,3,152,2,1,0,0,sales,medium,127667
0.72,0.85,4,142,3,0,0,0,sales,medium,127668
0.94,0.79,4,136,2,0,0,0,sales,medium,127669
0.79,0.94,4,216,4,0,0,0,sales,medium,127670
0.6,0.58,3,201,3,0,0,0,sales,medium,127671
0.62,0.76,4,163,3,0,0,0,sales,high,127672
0.94,0.74,4,224,5,0,0,0,sales,low,127673
0.24,0.5,4,209,3,0,0,0,sales,medium,127674
0.17,0.71,5,257,4,1,0,0,sales,medium,127675
0.66,0.83,4,234,4,0,0,0,sales,medium,127676
0.65,0.56,3,221,2,0,0,0,sales,medium,127677
0.51,0.62,2,186,2,0,0,0,sales,low,127678
0.41,0.75,4,199,3,0,0,0,sales,low,127679
0.98,0.99,3,235,3,0,0,0,sales,low,127680
0.96,0.55,5,211,2,0,0,0,sales,low,127681
0.55,0.97,4,136,4,0,0,0,sales,low,127682
0.99,0.71,4,155,3,0,0,0,sales,low,127683
0.51,0.98,4,269,3,0,0,0,accounting,low,127684
0.74,0.9,3,285,3,0,0,0,accounting,low,127685
0.81,0.87,5,241,3,0,0,0,accounting,low,127686
0.51,0.87,3,180,4,0,0,0,hr,low,127687
0.53,0.55,5,224,2,1,0,0,hr,low,127688
0.67,0.48,6,107,2,1,0,0,hr,low,127689
0.68,0.64,2,167,2,0,0,0,hr,low,127690
0.69,0.63,3,137,3,0,0,0,technical,low,127691
0.71,0.65,4,239,3,0,0,0,technical,low,127692
0.64,0.56,3,239,3,0,0,0,technical,low,127693
0.62,0.58,3,148,2,1,0,0,technical,low,127694
0.81,0.5,4,231,3,1,0,0,technical,low,127695
0.84,0.54,4,179,2,0,0,0,technical,low,127696
1,0.67,3,181,2,0,0,0,technical,low,127697
0.72,0.73,5,184,4,1,0,0,technical,low,127698
0.57,0.67,3,207,2,0,0,0,technical,medium,127699
0.73,0.99,4,152,4,0,0,0,technical,medium,127700
0.91,0.59,4,133,4,0,0,0,technical,medium,127701
0.98,0.85,4,178,3,0,0,0,support,medium,127702
0.58,0.95,4,173,3,0,0,0,support,medium,127703
0.73,0.52,2,113,5,1,0,0,support,medium,127704
0.96,0.95,3,236,2,0,0,0,support,medium,127705
0.57,0.98,3,188,5,0,0,0,support,medium,127706
0.77,0.73,3,269,2,0,0,0,support,medium,127707
0.3,0.85,2,203,3,0,0,0,support,medium,127708
0.85,0.75,3,214,3,0,0,0,support,medium,127709
0.49,0.83,2,185,6,0,0,0,support,medium,127710
0.77,0.43,4,265,6,0,0,0,support,high,127711
1,0.99,4,184,4,0,0,0,support,low,127712
0.85,0.74,3,157,3,0,0,0,technical,medium,127713
0.87,0.75,3,258,3,0,0,0,technical,medium,127714
0.9,0.79,3,222,6,1,0,0,technical,medium,127715
0.71,0.8,5,248,4,0,0,0,management,medium,127716
0.59,0.56,5,162,4,0,0,0,IT,low,127717
0.85,0.74,3,250,3,1,0,0,IT,low,127718
0.72,0.82,4,231,3,0,0,0,IT,low,127719
0.73,0.65,3,165,3,0,0,0,IT,low,127720
0.9,0.54,3,272,2,0,0,0,IT,low,127721
0.59,0.65,4,177,2,0,0,0,product_mng,low,127722
0.52,0.9,3,133,3,0,0,0,product_mng,low,127723
0.85,0.49,4,159,3,0,0,0,product_mng,low,127724
0.35,0.4,3,130,3,0,0,0,product_mng,low,127725
0.7,0.68,3,185,4,0,0,0,IT,low,127726
0.58,0.86,3,182,3,0,0,0,RandD,low,127727
0.89,0.5,2,238,4,0,0,0,RandD,low,127728
0.54,0.63,3,211,3,0,0,0,RandD,low,127729
0.55,0.89,4,209,3,0,0,0,RandD,low,127730
0.77,0.62,5,190,3,0,0,0,RandD,low,127731
0.55,0.61,4,272,4,1,0,0,marketing,low,127732
0.6,0.77,3,202,3,0,0,0,sales,low,127733
0.75,0.9,4,185,3,0,0,0,accounting,low,127734
0.57,0.88,3,176,3,0,0,0,support,low,127735
0.69,0.94,4,239,3,0,0,0,technical,low,127736
0.87,0.98,4,238,3,1,0,0,management,low,127737
0.69,0.36,5,269,6,1,0,0,marketing,medium,127738
0.58,0.92,3,232,5,0,0,0,marketing,medium,127739
0.87,0.64,2,148,6,1,0,0,marketing,medium,127740
0.71,0.77,3,149,2,0,0,0,sales,medium,127741
0.74,0.78,4,203,2,0,0,0,sales,medium,127742
0.75,0.53,5,235,3,0,0,0,sales,medium,127743
0.5,0.54,2,269,2,1,0,0,sales,medium,127744
0.59,0.86,4,260,2,0,0,0,sales,medium,127745
0.81,0.84,3,216,3,0,0,0,sales,medium,127746
0.34,0.55,3,136,2,1,0,0,sales,medium,127747
0.53,0.87,5,158,3,0,0,0,sales,medium,127748
0.94,0.85,4,180,4,0,0,0,sales,medium,127749
0.76,0.77,5,133,2,0,0,0,sales,high,127750
0.2,0.58,5,199,4,0,0,0,sales,low,127751
0.97,0.67,3,169,2,1,0,0,sales,medium,127752
0.96,0.72,3,195,2,0,0,0,sales,medium,127753
0.81,0.5,5,205,3,0,0,0,sales,medium,127754
0.2,0.48,4,156,4,1,0,0,sales,medium,127755
0.53,0.71,3,125,2,1,0,0,sales,low,127756
0.75,0.76,3,171,4,0,0,0,sales,low,127757
0.55,0.91,4,199,3,0,0,0,sales,low,127758
0.58,0.65,5,187,2,0,0,0,sales,low,127759
0.99,0.64,4,218,4,0,0,0,accounting,low,127760
0.96,0.86,4,268,3,0,0,0,accounting,low,127761
0.82,0.92,3,257,2,0,0,0,accounting,low,127762
0.88,0.77,4,224,5,1,0,0,hr,low,127763
0.78,0.97,4,221,4,0,0,0,hr,low,127764
0.46,0.47,6,101,5,0,0,0,hr,low,127765
0.88,0.59,3,224,2,0,0,0,hr,low,127766
0.91,0.55,3,223,4,1,0,0,technical,low,127767
0.6,0.68,4,271,4,0,0,0,technical,low,127768
0.82,0.51,3,210,2,0,0,0,technical,low,127769
0.67,0.56,4,241,3,0,0,0,technical,low,127770
0.55,0.61,3,209,3,0,0,0,technical,low,127771
0.73,0.62,5,186,4,0,0,0,technical,low,127772
0.59,0.68,4,273,2,0,0,0,technical,low,127773
0.4,0.65,6,172,2,1,0,0,technical,low,127774
0.56,0.99,3,209,2,0,0,0,technical,low,127775
0.87,0.57,4,175,2,1,0,0,technical,low,127776
0.5,0.53,5,239,3,0,0,0,technical,medium,127777
0.98,0.79,4,231,4,0,0,0,support,medium,127778
0.71,0.96,4,131,3,0,0,0,support,medium,127779
0.72,0.89,4,217,3,0,0,0,support,medium,127780
0.5,0.83,4,242,2,0,0,0,support,medium,127781
0.89,0.56,3,224,2,0,0,0,support,medium,127782
0.56,0.68,3,208,3,1,0,0,support,medium,127783
0.32,0.55,4,167,5,0,0,0,support,medium,127784
0.96,0.88,5,269,2,0,0,0,support,medium,127785
0.67,0.92,4,156,2,0,0,0,support,medium,127786
0.26,0.7,3,238,6,0,0,0,support,medium,127787
0.51,0.9,5,193,4,0,0,0,support,medium,127788
0.16,0.78,4,196,5,0,0,0,technical,high,127789
0.77,0.71,5,233,2,0,0,0,technical,low,127790
0.67,0.52,2,152,5,0,0,0,technical,medium,127791
0.36,0.77,4,252,2,0,0,0,management,medium,127792
0.69,0.82,3,262,5,1,0,0,IT,medium,127793
0.72,0.76,3,261,4,0,0,0,IT,medium,127794
0.72,0.81,4,144,2,0,0,0,IT,low,127795
0.88,0.95,4,234,3,0,0,0,IT,low,127796
0.91,0.55,2,234,2,0,0,0,IT,low,127797
0.96,0.6,4,170,2,1,0,0,product_mng,low,127798
0.49,0.8,3,238,4,0,0,0,product_mng,low,127799
0.59,0.97,5,242,3,0,0,0,product_mng,low,127800
0.8,0.87,4,209,3,0,0,0,product_mng,low,127801
0.91,0.67,4,206,3,0,0,0,IT,low,127802
0.18,0.79,4,240,5,0,0,0,RandD,low,127803
0.94,0.58,5,215,2,0,0,0,RandD,low,127804
0.44,0.61,3,147,4,0,0,0,RandD,low,127805
0.96,0.59,2,265,2,0,0,0,RandD,low,127806
0.55,0.97,4,162,3,0,0,0,RandD,low,127807
0.99,0.54,4,239,3,0,0,0,marketing,low,127808
0.75,0.88,3,224,2,0,0,0,sales,low,127809
0.66,0.78,4,256,3,0,0,0,accounting,low,127810
0.96,0.57,3,263,3,0,0,0,support,low,127811
0.6,0.86,6,272,4,0,0,0,technical,low,127812
0.64,0.78,4,159,4,0,0,0,management,medium,127813
0.85,0.8,4,219,2,0,0,0,marketing,medium,127814
0.3,0.53,3,210,6,0,0,0,marketing,medium,127815
0.74,0.95,4,237,3,1,0,0,marketing,medium,127816
0.14,0.8,5,226,3,0,0,0,sales,medium,127817
0.93,0.76,3,212,3,0,0,0,sales,medium,127818
0.75,0.48,3,250,5,0,0,0,sales,medium,127819
0.58,0.63,4,171,3,0,0,0,sales,medium,127820
0.59,0.6,3,149,4,0,0,0,sales,medium,127821
0.2,0.9,5,228,6,0,0,0,sales,medium,127822
1,0.84,3,215,2,0,0,0,sales,medium,127823
0.51,0.51,3,272,3,0,0,0,sales,medium,127824
0.16,0.72,4,192,6,0,0,0,sales,high,127825
0.77,0.56,5,226,4,0,0,0,sales,low,127826
0.61,0.47,2,149,3,0,0,0,sales,medium,127827
0.73,0.51,3,244,2,0,0,0,sales,medium,127828
0.52,0.85,4,193,3,0,0,0,sales,medium,127829
0.13,0.72,4,247,3,0,0,0,sales,medium,127830
0.73,0.62,3,181,3,0,0,0,sales,low,127831
0.39,0.68,2,137,3,1,0,0,sales,low,127832
0.92,0.8,3,211,4,0,0,0,sales,low,127833
0.34,0.78,5,137,4,0,0,0,sales,low,127834
0.94,0.51,4,229,2,1,0,0,sales,low,127835
0.82,0.65,4,168,3,0,0,0,accounting,low,127836
0.26,0.69,4,180,3,1,0,0,accounting,low,127837
0.78,0.53,4,177,2,0,0,0,accounting,low,127838
0.61,0.95,4,191,2,0,0,0,hr,low,127839
0.5,0.53,3,191,2,1,0,0,hr,low,127840
0.52,0.96,4,125,3,0,0,0,hr,low,127841
0.89,0.79,4,152,3,0,0,0,hr,low,127842
0.85,0.52,4,174,2,0,0,0,technical,low,127843
0.62,0.86,4,135,3,0,0,0,technical,low,127844
0.38,0.67,2,117,3,0,0,0,technical,low,127845
0.55,0.49,2,180,5,1,0,0,technical,low,127846
0.83,0.84,4,146,3,0,0,0,technical,low,127847
0.62,0.65,3,249,3,0,0,0,technical,low,127848
0.6,0.54,3,136,3,1,0,0,technical,low,127849
0.62,0.5,4,198,3,1,0,0,technical,low,127850
0.23,0.88,5,201,3,0,0,0,technical,low,127851
0.13,0.74,6,132,4,1,0,0,technical,medium,127852
0.96,0.63,4,142,4,0,0,0,technical,medium,127853
0.5,0.74,5,256,3,1,0,0,support,medium,127854
0.66,0.72,3,135,2,0,0,0,support,medium,127855
0.61,0.72,4,209,2,0,0,0,support,medium,127856
0.45,0.48,5,287,5,0,0,0,support,medium,127857
0.5,0.95,4,222,3,1,0,0,support,medium,127858
0.75,0.82,3,227,2,0,0,0,support,medium,127859
0.88,0.5,4,162,2,0,0,0,support,medium,127860
0.49,0.79,5,206,2,0,0,0,support,medium,127861
0.82,0.87,5,273,6,0,0,0,support,medium,127862
0.92,0.65,4,135,3,0,0,0,support,medium,127863
0.4,0.85,5,99,2,1,0,0,support,high,127864
0.36,0.61,4,166,4,0,0,0,technical,low,127865
0.8,0.99,5,187,3,1,0,0,technical,medium,127866
0.68,0.65,4,134,3,0,0,0,technical,medium,127867
0.54,0.45,4,137,3,1,0,0,management,medium,127868
0.73,0.69,3,175,2,0,0,0,IT,medium,127869
0.64,0.49,5,188,2,0,0,0,IT,low,127870
0.12,0.39,5,161,4,0,0,0,IT,low,127871
0.6,0.7,4,145,6,0,0,0,IT,low,127872
0.36,0.62,4,111,6,0,0,0,IT,low,127873
0.63,0.76,3,176,2,0,0,0,product_mng,low,127874
0.67,0.94,2,192,3,0,0,0,product_mng,low,127875
0.83,0.9,3,179,2,1,0,0,product_mng,low,127876
0.48,0.9,4,224,3,0,0,0,product_mng,low,127877
0.89,0.56,4,241,5,0,0,0,IT,low,127878
0.71,0.96,3,201,3,0,0,0,RandD,low,127879
0.31,0.59,4,138,2,0,0,0,RandD,low,127880
0.89,0.84,5,168,2,0,0,0,RandD,low,127881
0.38,0.51,2,120,3,0,0,0,RandD,low,127882
0.88,0.92,3,179,3,0,0,0,RandD,low,127883
0.64,0.85,3,250,3,0,0,0,marketing,low,127884
0.65,0.74,4,237,3,1,0,0,sales,low,127885
0.65,0.81,4,192,3,0,0,0,accounting,low,127886
0.54,0.97,4,258,3,0,0,0,support,low,127887
0.69,0.76,4,257,4,0,0,0,technical,low,127888
0.77,0.78,2,271,3,0,0,0,management,low,127889
0.28,0.66,3,184,2,0,0,0,marketing,low,127890
0.33,0.4,6,214,6,0,0,0,marketing,medium,127891
0.83,0.68,4,198,3,0,0,0,marketing,medium,127892
0.89,0.73,3,274,2,0,0,0,sales,medium,127893
0.76,0.6,5,279,2,0,0,0,sales,medium,127894
0.83,0.64,5,272,2,0,0,0,sales,medium,127895
0.57,0.85,4,152,3,0,0,0,sales,medium,127896
0.61,0.89,2,287,4,0,0,0,sales,medium,127897
0.96,0.89,2,239,6,1,0,0,sales,medium,127898
0.17,0.5,4,274,6,0,0,0,sales,medium,127899
0.61,0.6,4,121,2,0,0,0,sales,medium,127900
0.73,0.74,5,199,2,0,0,0,sales,medium,127901
0.3,0.39,3,175,3,0,0,0,sales,medium,127902
0.42,0.67,2,115,3,0,0,0,sales,high,127903
0.65,0.75,3,194,4,1,0,0,sales,low,127904
0.17,0.45,2,119,3,0,0,0,sales,medium,127905
0.12,0.82,5,162,4,1,0,0,sales,medium,127906
0.7,0.78,5,264,2,0,0,0,sales,medium,127907
0.87,0.88,3,179,2,0,0,0,sales,medium,127908
0.43,0.44,5,213,3,0,0,0,sales,low,127909
0.84,0.65,3,269,2,0,0,0,sales,low,127910
0.94,0.55,3,160,3,0,0,0,sales,low,127911
0.89,0.76,4,133,2,0,0,0,accounting,low,127912
0.69,0.75,5,201,3,0,0,0,accounting,low,127913
0.18,0.99,4,160,5,0,0,0,accounting,low,127914
0.98,0.69,3,274,3,0,0,0,hr,low,127915
0.3,0.88,5,245,4,0,0,0,hr,low,127916
0.51,0.53,3,237,3,0,0,0,hr,medium,127917
0.76,0.9,3,279,6,0,0,0,hr,medium,127918
0.67,0.96,4,207,3,0,0,0,technical,medium,127919
0.12,0.84,4,218,6,0,0,0,technical,medium,127920
0.42,0.41,5,240,2,0,0,0,technical,medium,127921
0.69,0.76,3,153,3,0,0,0,technical,medium,127922
0.63,0.96,3,144,2,0,0,0,technical,medium,127923
0.66,0.62,2,159,3,1,0,0,technical,medium,127924
0.5,0.5,3,237,2,0,0,0,technical,medium,127925
0.67,0.82,5,148,2,1,0,0,technical,medium,127926
0.59,0.62,4,205,3,0,0,0,technical,medium,127927
0.75,0.78,2,264,3,1,0,0,technical,medium,127928
0.88,0.89,5,189,2,0,0,0,technical,medium,127929
0.99,0.75,3,243,3,0,0,0,support,medium,127930
0.44,0.42,2,199,2,0,0,0,support,medium,127931
0.65,0.78,4,205,2,0,0,0,support,medium,127932
0.88,0.63,3,184,4,0,0,0,support,medium,127933
0.58,0.79,2,274,4,0,0,0,support,medium,127934
0.99,0.9,4,181,3,0,0,0,support,medium,127935
0.76,0.71,3,205,2,0,0,0,support,medium,127936
0.14,0.98,5,172,5,0,0,0,support,medium,127937
0.57,0.86,3,164,2,0,0,0,support,medium,127938
0.52,0.82,3,138,2,1,0,0,support,medium,127939
0.71,0.55,5,262,3,0,0,0,support,medium,127940
0.27,0.75,5,264,3,0,0,0,technical,medium,127941
0.49,0.52,3,225,2,0,0,0,technical,high,127942
0.59,0.5,3,199,2,0,0,0,technical,high,127943
0.24,0.65,6,210,5,0,0,0,management,high,127944
0.18,0.87,6,226,4,0,0,0,IT,high,127945
0.73,0.62,5,134,3,0,0,0,IT,high,127946
0.78,0.63,6,111,6,0,0,0,IT,high,127947
0.94,0.73,5,142,2,1,0,0,IT,high,127948
0.86,0.53,3,213,3,0,0,0,IT,high,127949
0.97,0.88,4,139,2,0,0,0,product_mng,high,127950
0.49,0.54,3,145,3,0,0,0,product_mng,high,127951
0.82,0.48,4,149,6,0,0,0,product_mng,high,127952
0.86,0.64,4,147,2,1,0,0,product_mng,high,127953
0.3,0.39,3,193,3,1,0,0,IT,low,127954
0.7,0.38,4,270,2,0,0,0,RandD,low,127955
0.8,0.78,5,266,3,0,0,0,RandD,low,127956
0.36,0.63,2,278,4,0,0,0,RandD,low,127957
0.4,0.61,3,165,2,0,0,0,RandD,low,127958
0.8,0.58,4,175,2,0,0,0,RandD,low,127959
0.98,0.73,4,140,4,0,0,0,marketing,low,127960
0.92,0.67,3,149,3,0,0,0,sales,low,127961
0.68,1,3,205,4,0,0,0,accounting,low,127962
1,0.59,3,253,3,0,0,0,support,low,127963
0.8,0.54,3,222,4,0,0,0,technical,low,127964
0.85,0.69,4,216,4,0,0,0,management,low,127965
0.69,0.6,3,139,2,0,0,0,marketing,low,127966
0.57,0.52,4,252,2,0,0,0,marketing,low,127967
0.33,0.72,2,173,2,0,0,0,marketing,low,127968
0.19,0.48,6,178,3,1,0,0,sales,medium,127969
0.5,0.63,3,160,2,0,0,0,sales,medium,127970
0.52,0.88,3,261,4,0,0,0,sales,medium,127971
0.13,0.52,6,188,3,0,0,0,sales,medium,127972
0.18,0.73,4,219,5,0,0,0,sales,medium,127973
0.86,0.64,4,263,3,0,0,0,sales,medium,127974
0.86,0.59,4,165,3,0,0,0,sales,medium,127975
0.16,0.76,6,218,6,0,0,0,sales,medium,127976
0.43,0.46,2,239,3,1,0,0,sales,medium,127977
0.79,0.63,3,212,2,1,0,0,sales,medium,127978
0.51,0.67,4,133,3,0,0,0,sales,medium,127979
0.83,0.55,5,250,3,1,0,0,sales,medium,127980
0.61,0.45,3,114,3,0,0,0,sales,high,127981
0.65,0.57,3,168,2,0,0,0,sales,high,127982
0.95,0.83,4,252,2,0,0,0,sales,high,127983
0.63,0.64,5,189,4,0,0,0,sales,high,127984
0.72,0.6,3,265,2,1,0,0,sales,high,127985
0.8,0.57,3,176,3,0,0,0,sales,high,127986
0.7,0.57,4,150,4,0,0,0,sales,high,127987
0.45,0.79,5,97,6,1,0,0,accounting,high,127988
0.64,0.85,4,265,2,0,0,0,accounting,low,127989
0.94,0.48,4,260,4,0,0,0,accounting,low,127990
0.57,0.76,4,164,2,0,0,0,hr,low,127991
0.35,0.56,4,142,2,0,0,0,hr,low,127992
0.75,0.81,2,247,4,0,0,0,hr,low,127993
0.7,0.92,5,182,3,0,0,0,hr,low,127994
0.7,0.47,2,238,3,0,0,0,technical,low,127995
0.61,0.62,3,191,3,0,0,0,technical,low,127996
0.78,0.87,4,178,3,0,0,0,technical,medium,127997
0.97,0.77,4,208,2,0,0,0,technical,medium,127998
0.51,0.76,3,256,2,0,0,0,technical,medium,127999
0.56,0.71,5,243,3,0,0,0,technical,medium,128000
0.87,0.55,3,233,3,0,0,0,technical,medium,128001
0.64,0.78,5,200,3,0,0,0,technical,medium,128002
0.6,0.85,2,226,2,1,0,0,technical,medium,128003
0.9,0.76,2,150,2,0,0,0,technical,medium,128004
0.54,0.62,2,141,2,0,0,0,technical,medium,128005
0.23,0.8,5,139,3,0,0,0,support,medium,128006
0.8,0.81,3,199,4,1,0,0,support,medium,128007
0.23,0.78,4,154,6,1,0,0,support,medium,128008
0.81,0.51,3,247,2,0,0,0,support,medium,128009
0.35,0.6,5,239,5,0,0,0,support,medium,128010
0.67,0.8,4,137,2,0,0,0,support,medium,128011
0.46,0.6,4,119,5,0,0,0,support,medium,128012
0.84,0.98,4,134,5,1,0,0,support,medium,128013
0.92,0.79,3,243,4,0,0,0,support,medium,128014
0.75,0.93,5,210,3,0,0,0,support,medium,128015
0.7,0.57,4,265,2,0,0,0,support,medium,128016
0.7,0.75,4,204,3,0,0,0,technical,medium,128017
0.9,0.81,6,273,5,0,0,0,technical,medium,128018
0.8,1,3,177,2,0,0,0,technical,medium,128019
0.5,0.65,5,285,6,0,0,0,management,high,128020
0.84,0.72,4,222,2,0,0,0,IT,low,128021
